GOTERM	GONAME	Fasta	Control	NaCl20_100_3.6gLRPKM	Treatment
GO:0005975	carbohydrate metabolic process	TD01GL003141	2.052801459	2.328445093	20gNaCl
GO:0005975	carbohydrate metabolic process	TD01GL003259	1.655997088	2.049961572	20gNaCl
GO:0005975	carbohydrate metabolic process	TD01GL003262	1.557647912	1.977685307	20gNaCl
GO:0005975	carbohydrate metabolic process	TD01GL003263	1.599614923	2.156748879	20gNaCl
GO:0005975	carbohydrate metabolic process	TD01GL003264	1.523886735	2.252353271	20gNaCl
GO:0005975	carbohydrate metabolic process	TD01GL003411	1.269271874	1.144971577	20gNaCl
GO:0005975	carbohydrate metabolic process	TD01GL003414	1.150410972	0.997339983	20gNaCl
GO:0005975	carbohydrate metabolic process	TD01GL003422	1.301340677	1.2036147	20gNaCl
GO:0005975	carbohydrate metabolic process	TD01GL003433	2.016598563	2.016365178	20gNaCl
GO:0005975	carbohydrate metabolic process	TD01GL003438	3.152598112	1.419236657	20gNaCl
GO:0005975	carbohydrate metabolic process	TD01GL003464	2.019932192	1.954728629	20gNaCl
GO:0005975	carbohydrate metabolic process	TD01GL003624	1.765145353	2.052235893	20gNaCl
GO:0005975	carbohydrate metabolic process	TD01GL003666	2.099605571	2.146587171	20gNaCl
GO:0005975	carbohydrate metabolic process	TD01GL003667	1.944864002	1.896744405	20gNaCl
GO:0005975	carbohydrate metabolic process	TD01GL003773	2.131961187	2.491966968	20gNaCl
GO:0008643	carbohydrate transport	TD01GL000259	1.742712473	0.897956647	20gNaCl
GO:0008643	carbohydrate transport	TD01GL000261	1.714212781	0.91720708	20gNaCl
GO:0008643	carbohydrate transport	TD01GL000680	1.500566697	0.888734118	20gNaCl
GO:0008643	carbohydrate transport	TD01GL001026	1.643786716	1.227431918	20gNaCl
GO:0008643	carbohydrate transport	TD01GL001071	1.114762938	1.002833539	20gNaCl
GO:0008643	carbohydrate transport	TD01GL001072	1.498352548	1.143540526	20gNaCl
GO:0008643	carbohydrate transport	TD01GL001073	1.257035267	0.838755621	20gNaCl
GO:0008643	carbohydrate transport	TD01GL001078	3.018195212	1.369835845	20gNaCl
GO:0008643	carbohydrate transport	TD01GL001406	1.347261651	2.429741424	20gNaCl
GO:0008643	carbohydrate transport	TD01GL001408	1.727035452	2.640001258	20gNaCl
GO:0008643	carbohydrate transport	TD01GL001416	1.53646821	0.684034898	20gNaCl
GO:0008643	carbohydrate transport	TD01GL001417	1.426564121	0.460382734	20gNaCl
GO:0008643	carbohydrate transport	TD01GL001420	1.88015851	1.237287795	20gNaCl
GO:0008643	carbohydrate transport	TD01GL001434	1.306058732	1.070801648	20gNaCl
GO:0008643	carbohydrate transport	TD01GL001436	1.539122515	0.91187939	20gNaCl
GO:0008643	carbohydrate transport	TD01GL002080	0.797889653	0.557982073	20gNaCl
GO:0008643	carbohydrate transport	TD01GL002091	1.203101849	0.87921918	20gNaCl
GO:0008643	carbohydrate transport	TD01GL002092	1.664872746	1.234387898	20gNaCl
GO:0008643	carbohydrate transport	TD01GL002128	1.79457599	1.003592661	20gNaCl
GO:0008643	carbohydrate transport	TD01GL002344	3.165725952	3.142965209	20gNaCl
GO:0008643	carbohydrate transport	TD01GL002472	1.864805007	2.098776039	20gNaCl
GO:0008643	carbohydrate transport	TD01GL002473	1.610849411	2.142404801	20gNaCl
GO:0008643	carbohydrate transport	TD01GL002526	2.678181055	2.583340022	20gNaCl
GO:0008643	carbohydrate transport	TD01GL002547	2.188906632	2.144082184	20gNaCl
GO:0008643	carbohydrate transport	TD01GL003006	1.668824932	1.516000617	20gNaCl
GO:0008643	carbohydrate transport	TD01GL003008	2.011658858	2.040645557	20gNaCl
GO:0008643	carbohydrate transport	TD01GL003296	1.171598622	0.834420898	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL000007	1.73345834	2.334601163	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL000008	1.860790301	2.414626716	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL000021	1.776730069	1.830119792	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL000022	2.482339987	2.769626482	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL000039	2.101721263	2.27700774	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL000054	2.411365565	3.01079501	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL000058	1.587406481	2.241330559	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL000224	2.306227126	2.32463733	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL000237	4.095647313	3.533818042	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL000263	2.098153406	2.229127549	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL000301	1.869901177	2.577564199	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL000319	2.996725872	2.339125942	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL000328	2.643219647	1.644988392	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL000331	1.330975266	1.471823939	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL000345	2.313783381	2.320744962	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL000348	0.934616245	0.828448883	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL000350	1.963046309	2.820936337	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL000351	1.980193176	2.686414472	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL000356	2.397350855	2.480867397	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL000368	2.451964422	2.898967993	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL000369	1.733382857	2.345861328	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL000370	2.099927314	2.469948257	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL000371	2.270780116	2.684225824	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL000378	1.852443342	1.897556796	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL000383	1.99611595	1.89544037	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL000384	1.830794807	1.989505457	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL000386	1.770655914	2.201097222	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL000390	1.966017622	2.337271447	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL000406	1.940209757	1.687428599	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL000412	1.015234132	0.702153431	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL000423	1.233193576	1.204531772	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL000424	1.444263994	1.093208849	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL000425	1.37204101	1.027627177	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL000426	1.468587613	1.014073961	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL000445	1.371309537	1.179586129	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL000446	1.237904694	0.986748704	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL000469	2.403074365	2.660416225	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL000470	2.381826674	2.565746415	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL000483	1.81048809	2.21143811	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL000503	2.227570579	2.399609468	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL000506	1.910397611	2.120156255	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL000513	2.654019643	2.031971447	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL000517	1.988766072	2.533523536	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL000518	2.09009606	2.568057857	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL000520	2.282633316	2.268025619	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL000546	2.333837217	2.789613014	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL000565	0.841123928	0.856511039	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL000567	1.060260564	0.841400763	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL000577	1.800164581	2.54722485	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL000590	2.266655411	2.499018112	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL000616	1.843236339	2.084618076	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL000617	1.807783	1.49653218	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL000641	2.30016706	2.123028705	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL000656	2.174331705	2.651674615	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL000665	1.875031535	1.987004713	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL000683	1.76990391	1.157483112	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL000684	2.609369167	1.861432189	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL000705	2.519087784	1.872578339	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL000712	2.879406707	2.270875602	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL000715	1.780695	1.66746058	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL000726	2.146251459	2.2322671	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL000727	1.975304843	2.168211074	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL000728	1.150913311	1.722639276	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL000729	2.269358399	2.240185243	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL000730	2.000313473	2.149927173	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL000731	2.942357053	3.055294715	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL000740	2.42279513	2.471944802	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL000741	2.470413802	2.649311598	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL000771	2.034912112	2.152647881	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL000782	2.179202512	2.363330886	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL000854	2.079868667	1.785628351	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL000864	1.630788006	1.198869625	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL000871	1.582050143	1.412688656	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL000886	1.164229975	1.197692215	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL000908	1.818092097	1.722486062	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL000910	1.62940597	1.687709287	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL001003	1.874061531	1.69418365	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL001051	2.144405427	2.492178415	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL001059	2.619822171	2.904531562	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL001070	0.945435802	0.991005984	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL001076	1.734862918	1.661334853	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL001119	2.405283878	2.276168267	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL001127	2.002776344	2.462113604	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL001167	2.284489921	2.255607304	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL001168	3.38919428	2.732452303	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL001191	1.692855667	2.110483144	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL001226	2.028640219	2.293086215	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL001227	2.126978303	2.242734253	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL001228	2.347179376	2.271905344	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL001241	2.036551671	2.267246475	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL001244	1.634402201	1.782703537	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL001246	1.721939252	2.159606795	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL001264	2.320792657	2.585162278	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL001276	2.168532722	2.213104178	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL001320	1.66915863	1.334640263	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL001321	2.040787471	2.580932772	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL001339	2.16099152	2.148253287	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL001349	2.732769603	1.947030101	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL001351	2.463079783	1.767398494	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL001466	2.032074076	2.015782827	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL001524	1.707146877	2.170315747	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL001527	2.065655323	1.739281136	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL001559	2.258577117	2.270095189	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL001596	2.077833395	2.355041428	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL001624	1.462967674	1.217993547	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL001625	1.574851524	1.279315639	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL001627	1.807438349	1.890777041	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL001628	1.964381181	1.710798019	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL001629	2.300391588	2.032086623	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL001630	2.787596079	2.916961376	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL001633	1.921250963	1.978438838	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL001637	2.412011314	2.58206455	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL001640	2.141691486	2.464443618	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL001641	1.85971589	2.347533692	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL001646	2.792149256	2.723087799	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL001696	2.522917902	1.824089592	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL001712	2.73336555	1.647569972	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL001726	2.619628596	3.020215499	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL001730	2.528214807	3.095172177	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL001731	2.026529376	2.426360122	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL001745	2.15922714	2.510228957	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL001746	2.103123948	2.402026573	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL001751	2.427447402	1.911757913	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL001752	1.955279079	1.570758017	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL001846	2.034391821	2.198566015	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL001882	2.230190061	2.750110124	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL001883	2.729532669	2.926265625	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL001899	2.773377759	2.479663096	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL001900	1.824090419	2.137740512	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL001901	1.791722143	2.297061783	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL001915	2.010135643	2.109135782	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL001917	2.903031479	3.160181776	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL001918	2.258129056	2.573881474	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL001919	2.14345831	1.916486371	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL002004	1.860324533	2.107846861	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL002005	1.975487833	2.251933738	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL002006	2.03187689	2.270279746	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL002012	2.608072357	2.481234562	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL002036	2.731143853	2.914716882	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL002048	2.873970981	2.410593159	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL002049	3.108584448	2.346129826	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL002085	1.317990984	0.90087591	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL002121	1.884859156	1.89271732	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL002122	1.8714762	1.956697666	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL002123	1.639269904	1.766087521	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL002141	1.85758127	2.353835112	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL002142	1.68609566	2.101114284	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL002183	1.51568102	1.023228327	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL002191	1.761494724	1.575231951	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL002193	1.770048654	0.957879844	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL002194	1.876281688	1.149833584	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL002195	1.992991125	1.331963437	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL002202	1.880575291	1.4121259	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL002203	1.615341548	1.209314951	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL002205	1.571025015	1.241256009	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL002214	1.87474145	1.641653528	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL002215	2.405256161	1.714731496	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL002222	2.230888512	2.218281474	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL002236	2.371267785	2.719268797	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL002264	2.133143195	2.415873248	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL002289	1.854606683	2.007929308	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL002291	2.069291388	2.424431121	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL002327	2.22201779	2.475944717	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL002328	2.201329671	2.520235961	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL002372	2.422331309	2.643087827	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL002387	1.74082339	2.188896983	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL002390	2.087772346	1.999087443	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL002391	2.220715988	2.266154564	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL002399	1.719711406	2.004048069	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL002428	1.184733111	0.76739628	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL002437	2.153735908	2.192988277	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL002439	1.50203394	0.724287729	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL002440	1.133177927	0.523834914	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL002441	1.245543381	0.793979025	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL002442	1.460082562	1.008459955	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL002444	1.773974367	1.441419747	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL002450	1.350316737	1.304368175	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL002451	1.329499103	1.382028357	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL002480	2.505014183	1.986519954	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL002494	2.609449819	2.746432635	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL002539	2.281685918	2.423767639	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL002556	2.419197497	2.39561477	20gNaCl
GO:0006873	cellular ion homeostasis	TD01GL002565	2.087684594	2.292338149	20gNaCl
